siteId,Time,traffic_count
3704,2021-08-02,28423.571428571428
3704,2021-08-09,29717.285714285714
3704,2021-08-16,28783.571428571428
3704,2021-08-23,31283.571428571428
3704,2021-08-30,28563.428571428572
3704,2021-09-06,25761.714285714286
3704,2021-09-13,23000.571428571428
3704,2021-09-20,26822.571428571428
3704,2021-09-27,26769.571428571428
3704,2021-10-04,25106.666666666668
3801,2020-02-03,11241.333333333334
3801,2020-02-10,12555.0
3801,2020-02-17,12514.857142857143
3801,2020-02-24,13452.42857142857
3801,2020-03-02,12678.42857142857
3801,2020-03-09,12879.285714285714
3801,2020-03-16,10378.0
3801,2020-03-23,7067.285714285715
3801,2020-03-30,5578.714285714285
3801,2020-04-06,3871.8571428571427
3801,2020-04-13,3255.714285714286
3801,2020-04-20,3948.1428571428573
3801,2020-04-27,4137.0
3801,2020-05-04,3755.4285714285716
3801,2020-05-11,4693.714285714285
3801,2020-05-18,5156.714285714285
3801,2020-05-25,6273.714285714285
3801,2020-06-01,6146.285714285715
3801,2020-06-08,7371.0
3801,2020-06-15,8525.142857142857
3801,2020-06-22,9011.857142857143
3801,2020-06-29,9618.285714285714
3801,2020-07-06,10678.0
3801,2020-07-13,11054.285714285714
3801,2020-07-20,11271.0
3801,2020-07-27,11426.42857142857
3801,2020-08-03,11341.57142857143
3801,2020-08-10,11623.57142857143
3801,2020-08-17,11601.42857142857
3801,2020-08-24,11532.285714285714
3801,2020-08-31,11642.857142857143
3801,2020-09-07,11540.285714285714
3801,2020-09-14,11610.285714285714
3801,2020-09-21,11623.0
3801,2020-09-28,11317.285714285714
3801,2020-10-05,10873.57142857143
3801,2020-10-12,9624.142857142857
3801,2020-10-19,7915.285714285715
3801,2020-10-26,6895.0
3801,2020-11-02,7339.714285714285
3801,2020-11-09,8027.0
3801,2020-11-16,8241.857142857143
3801,2020-11-23,8416.714285714286
3801,2020-11-30,8617.0
3801,2020-12-07,10440.42857142857
3801,2020-12-14,10611.714285714286
3801,2020-12-21,11792.714285714286
3801,2020-12-28,7572.571428571428
3801,2021-01-04,5630.571428571428
3801,2021-01-11,6401.0
3801,2021-01-18,6140.857142857143
3801,2021-01-25,6329.0
3801,2021-02-01,6471.428571428572
3801,2021-02-08,6624.0
